id_umkm,nama_usaha,jenis_usaha,tenaga_kerja_perempuan,tenaga_kerja_laki_laki,aset,omset,marketplace,kapasitas_produksi,tahun_berdiri,laba,biaya_karyawan,jumlah_pelanggan,kode_jenis_usaha,daerah,margin_laba,total_tenaga_kerja,avg_belanja_pelanggan,utilisasi_produksi,roa
288216864,Ud. Widi Trijaya Krisna,Jasa,22,49,3498560,38853882,Lazada,526,2024,-300563535,226278278,526,002,Probolinggo,-773.5740151,71,73866.69582,7386669.582,1010.567834
288216865,Ud. Kevin Kamajaya,Perdagangan,24,39,975434,5872018,Bukalapak,358,2023,-343091628.5,232642431,358,006,Kediri,-5842.823174,63,16402.28492,1640228.492,501.9902936
288216866,Ud. Vita Kusumajati,Perdagangan,27,95,6621004,31687621,Bukalapak,36,2003,-499611704,354199550,36,006,Gresik,-1576.677858,122,880211.6944,88021169.44,378.5923857
288216867,Ud. Rizki Senja,Kesehatan,98,16,1105939,47815998,Tokopedia,549,2011,-485793435,355739622,549,003,Surabaya,-1015.964228,114,87096.53552,8709653.552,4223.565585
288216868,Ud. Hanafi Mandiri,Jasa,93,97,7175181,16289514,Lazada,919,2006,-602218911,412338950,919,002,Malang,-3696.972856,190,17725.26007,1772526.007,127.0258269
288216869,Ud. Tami Surya Jasmine,Perdagangan,90,80,2387718,28419501,Tokopedia,373,2007,-940573104,645995070,373,006,Batu,-3309.60457,170,76191.69169,7619169.169,1090.236912
288216870,Ud. Dora Bersemi,Perdagangan,71,14,3150226,43011593,Bukalapak,783,2024,-357891374.5,267268645,783,006,Surabaya,-832.0811891,85,54931.79183,5493179.183,1265.349438
288216871,Ud. Diva Utamajaya,Jasa,82,49,8699538,30811211,Tokopedia,23,2004,-642097733.5,448605963,23,002,Mojokerto,-2083.974348,131,1339617.87,133961787,254.1706583
288216872,Ud. Pandu Ratu Irma,Pendidikan,0,10,626854,26507161,Website Sendiri,284,2012,-17265779,29181960,284,005,Probolinggo,-65.13628148,10,93335.07394,9333507.394,4128.602035
288216873,Ud. Pipit Jagadmaya,Kesehatan,19,82,3645891,26822322,Bukalapak,394,2019,-518848863,363780790,394,003,Kediri,-1934.392045,101,68076.95939,6807695.939,635.6863384
288216874,Ud. Iman Mulyo,Perdagangan,93,95,3779640,34844026,Website Sendiri,257,2023,-1074766754,739740520,257,006,Gresik,-3084.507956,188,135579.8677,13557986.77,821.8874284
288216875,Ud. Wawan Senja,Jasa,28,87,9290308,18516292,Lazada,327,2002,-525423818,362626740,327,002,Mojokerto,-2837.629791,115,56624.74618,5662474.618,99.30762252
288216876,Ud. Niken Bintang,Kesehatan,7,69,7403711,20825020,Website Sendiri,38,2012,-365031236,257237504,38,003,Blitar,-1752.84939,76,548026.8421,54802684.21,181.278132
288216877,Ud. Zulfa Sejahtera,Perdagangan,61,81,8112352,21691805,Tokopedia,177,2001,-720651961,494895844,177,006,Malang,-3322.231419,142,122552.5706,12255257.06,167.392305
288216878,Ud. Rahmat Gandewa,Pendidikan,13,47,4630172,36352983,Lazada,256,2018,-195296307,154432860,256,005,Batu,-537.2222329,60,142003.8398,14200383.98,685.132453
288216879,Ud. Hilmiyah Tengah Syifa,Pendidikan,37,12,7494201,34015661,Shopee,272,2005,-253414688.5,191620233,272,005,Blitar,-744.9941617,49,125057.5772,12505757.72,353.8930968
288216880,Ud. Vina Widhi,Kesehatan,2,25,5954392,11145638,Lazada,93,2023,-111101749,81498258,93,003,Gresik,-996.8182082,27,119845.5699,11984556.99,87.18347734
288216881,Ud. Candra Jayabaya,Perdagangan,2,7,6485165,27396578,Shopee,693,2002,326256.5,18046881,693,006,Kediri,1.190865881,9,39533.30159,3953330.159,322.4499762
288216882,Ud. Bela Wisnu Umar,Perdagangan,54,25,5505751,30694084,Shopee,260,2012,-407704250,292265556,260,006,Malang,-1328.282838,79,118054.1692,11805416.92,457.4913213
288216883,Ud. Dea Prabawa,Kesehatan,77,13,1585736,36299076,Lazada,339,2017,-287667039,215977410,339,003,Mojokerto,-792.4913543,90,107076.9204,10707692.04,2189.099573
288216884,Ud. Aqila Tejakencana,Kesehatan,20,40,883443,43214599,Shopee,879,2007,-286136891,219567660,879,003,Probolinggo,-662.1301542,60,49163.36633,4916336.633,4791.611457
288216885,Ud. Qisya Panembahan,Pendidikan,34,49,3278562,3561269,Website Sendiri,591,2010,-409521140.5,275388273,591,005,Probolinggo,-11499.30377,83,6025.835871,602583.5871,8.622896258
288216886,Ud. Salwa Kusumatmaja,Jasa,43,15,2347796,12770338,Website Sendiri,918,2012,-253319423,177393174,918,002,Sidoarjo,-1983.654802,58,13911.04357,1391104.357,443.9287741
288216887,Ud. Oki Bratadikara Bulan,Pendidikan,43,98,4407680,1233014,Lazada,598,2009,-798532874.5,533177259,598,005,Probolinggo,-64762.67703,141,2061.896321,206189.6321,-72.02578227
288216888,Ud. Elsa Baruna Harun,Jasa,42,33,5491920,29641472,Shopee,721,2020,-267540890.5,198121575,721,002,Madiun,-902.5897584,75,41111.61165,4111161.165,439.7287652
288216889,Ud. Jay Gatra,Kesehatan,40,39,1640332,13974785,Tokopedia,360,2012,-365727892,253135118,360,003,Probolinggo,-2617.05559,79,38818.84722,3881884.722,751.9485689
288216890,Ud. Pandu Gandewa,Pendidikan,26,90,7056306,12710982,Lazada,922,2023,-462345906,316704592,922,005,Madiun,-3637.373619,116,13786.31453,1378631.453,80.13649068
288216891,Ud. Zulkarnaen Sarwono,Pendidikan,91,99,3673612,26805389,Shopee,633,2011,-901542496,618898590,633,005,Pasuruan,-3363.28824,190,42346.5861,4234658.61,629.6739285
288216892,Ud. Dito Maheswara,Kesehatan,27,11,6826855,2966028,Shopee,799,2003,-130329954,88863988,799,003,Madiun,-4394.090481,38,3712.175219,371217.5219,-56.55352282
288216893,Ud. Vega Ilir,Jasa,4,0,1402403,41066561,Shopee,603,2021,28232531,8556020,603,002,Malang,68.74822316,4,68103.74959,6810374.959,2828.299569
288216894,Ud. Jodi Lempung,Pendidikan,42,28,1135783,9686265,Tokopedia,654,2021,-376361355,257365080,654,005,Blitar,-3885.515779,70,14810.80275,1481080.275,752.8270805
288216895,Ud. Fadli Binasena,Kesehatan,62,80,9696058,37054342,Website Sendiri,786,2016,-608263451,430211862,786,003,Malang,-1641.544332,142,47142.92875,4714292.875,282.158832
288216896,Ud. Arman Berkarya,Perdagangan,38,81,8182858,42579992,Bukalapak,474,2004,-602440468,430013640,474,006,Blitar,-1414.844014,119,89831.20675,8983120.675,420.355993
288216897,Ud. Umar Setia,Kesehatan,9,48,1329479,47495321,Tokopedia,335,2017,-140307224.5,125201697,335,003,Sidoarjo,-295.4127302,57,141777.0776,14177707.76,3472.476211
288216898,Ud. Zainab Santosa,Perdagangan,62,15,2056145,47902697,Bukalapak,642,2001,-342295111,260131872,642,006,Pasuruan,-714.5633387,77,74614.79283,7461479.283,2229.733409
288216899,Ud. Wahyu Lintang Hanaura,Kesehatan,8,98,6920930,23257093,Website Sendiri,958,2023,-441594194,309900858,501,003,Blitar,-1898.750605,106,46421.34331,2427671.503,236.0399975
288216900,Ud. Intan Nirmala,Pendidikan,83,8,4058088,43543555,Shopee,78,2017,-290849231,222928524,78,005,Blitar,-667.9501272,91,558250.7051,55825070.51,973.0066721
288216901,Ud. Qisha Sundawa,Pendidikan,92,58,5211246.5,26118220,Bukalapak,424,2000,-695180255,480865650,424,005,Kediri,-2661.667813,150,61599.57547,6159957.547,423.4454655
288216902,Ud. Jihan Jayeng,Kesehatan,28,38,9308988,9373383,Bukalapak,884,2023,-332135928,227672874,884,003,Surabaya,-3543.394397,66,10603.37443,1060337.443,0.6917508112
288216903,Ud. Alma Baswara,Jasa,27,37,5211246.5,48102203,Tokopedia,695,2010,-249362341,198309696,695,002,Surabaya,-518.4010824,64,69211.80288,6921180.288,756.7419235
288216904,Ud. Sekar Mardika,Kesehatan,10,5,1518237,1174216,Website Sendiri,140,2004,-52860929,36023430,140,003,Kediri,-4501.806226,15,8387.257143,838725.7143,-22.65924227
288216905,Ud. Panji Ilir,Jasa,84,89,5531849,27176461,Lazada,283,2011,-548001656,383452078,283,002,Probolinggo,-2016.457021,173,96029.89753,9602989.753,391.2726468
288216906,Ud. Putri Pagi Utha,Kesehatan,98,80,721425,21055754,Bukalapak,448,2015,-626923342,431986064,448,003,Kediri,-2977.444275,178,46999.45089,4699945.089,2818.633815
288216907,Ud. Utami Wiraatmaja,Jasa,86,87,5685297,8250136,Tokopedia,888,2017,-889475841.5,598483985,888,002,Blitar,-10781.34762,173,9290.693694,929069.3694,45.11354464
288216908,Ud. Qanita Tirtayasa Jibril,Pendidikan,92,73,3698288,23178902,Shopee,501,2014,-678728128,467938020,28,005,Blitar,-2928.215185,165,827817.9286,4626527.345,526.7468083
288216909,Ud. Eni Prawira,Perdagangan,14,95,4567317,42804681,Website Sendiri,199,2023,-433005661.5,317206895,199,006,Kediri,-1011.584835,109,215098.8995,21509889.95,837.1953162
288216910,Ud. Chintya Wibawa,Jasa,80,58,7821846,18025941,Shopee,279,2010,-771102357,526085532,279,002,Kediri,-4277.737051,138,64609.10753,6460910.753,130.4563526
288216911,Ud. Zidan Suryaputra,Pendidikan,23,2,4158690,9207080,Shopee,774,2012,-86433970,63760700,774,005,Probolinggo,-938.7772236,25,11895.4522,1189545.22,121.3937562
288216912,Ud. Kirana Ceria,Perdagangan,34,18,7534685,12969511,Lazada,348,2001,-163570073,117693056,348,006,Malang,-1261.189208,52,37268.70977,3726870.977,72.13076592
288216913,Ud. Gadis Sidarta,Jasa,60,98,3966650,34565168,Bukalapak,667,2024,-789314377,549253030,667,002,Pasuruan,-2283.554291,158,51821.84108,5182184.108,771.3944512
288216914,Ud. Berlian Sehat,Pendidikan,19,26,7239118,43525367,Lazada,454,2000,-208167418,167795190,454,005,Mojokerto,-478.2668874,45,95870.85242,9587085.242,501.2523487
288216915,Ud. Qamar Wibawa,Jasa,57,24,8574777,41690861,Tokopedia,589,2002,-214839500.5,171020241,589,002,Blitar,-515.315576,81,70782.44652,7078244.652,386.203443
288216916,Ud. Hilmiyah Wiyata,Jasa,62,84,5514906,13273041,Lazada,817,2023,-802749648,544015126,817,002,Pasuruan,-6047.97083,146,16246.07222,1624607.222,140.6757432
288216917,Ud. Nazar Jati,Kesehatan,99,65,9347755,36555157,Tokopedia,637,2024,-650286191,457894232,637,003,Kediri,-1778.91779,164,57386.43171,5738643.171,291.0581418
288216918,Ud. Inten Pamungkas Putri,Kesehatan,74,83,8744279,32473270,Bukalapak,365,2012,-532060736,376356004,365,003,Probolinggo,-1638.457525,157,88967.86301,8896786.301,271.3658953
288216919,Ud. Baim Cempaka,Perdagangan,93,22,2689377,7906172,Bukalapak,259,2000,-520828925.5,352490065,259,006,Madiun,-6587.624523,115,30525.76062,3052576.062,193.9778246
288216920,Ud. Bayu Tunggul,Perdagangan,59,62,2362535,25263150,Lazada,515,2018,-623198053.5,432307469,515,006,Probolinggo,-2466.826399,121,49054.66019,4905466.019,969.3238407
288216921,Ud. Jibril Jayengpati,Kesehatan,38,57,4586277,38980655,Shopee,966,2024,-333610247.5,248393935,966,003,Batu,-855.8354073,95,40352.64493,4035264.493,749.9411396
288216922,Ud. Isna Wisnu,Pendidikan,19,96,7347095,45661000,Lazada,565,2017,-551272145,397955430,565,005,Batu,-1207.315094,115,80815.9292,8081592.92,521.4837293
288216923,Ud. Jodi Dwijaputra,Kesehatan,85,49,9188638,18202409,Website Sendiri,175,2020,-659011213,451475748,175,003,Pasuruan,-3620.461517,134,104013.7657,10401376.57,98.09692144
288216924,Ud. Eni Sumirat,Perdagangan,87,7,9558874,18545022,Bukalapak,306,2012,-299502756,212031852,306,006,Surabaya,-1615.003509,94,60604.64706,6060464.706,94.00843656
288216925,Ud. Rendi Permai,Jasa,57,50,9539003,21632511,Website Sendiri,140,2001,-538615369.5,373498587,140,002,Batu,-2489.842115,107,154517.9357,15451793.57,126.7795806
288216926,Ud. Olivia Adyatma,Perdagangan,63,41,9111805,2259533,Website Sendiri,496,2014,-579664615,387949432,496,006,Batu,-25654.17788,104,4555.510081,455551.0081,-75.20213613
288216927,Ud. Juli Surya,Perdagangan,13,93,5731753,27937675,Website Sendiri,535,2005,-409961840,291933010,535,006,Malang,-1467.415739,106,52219.95327,5221995.327,387.4193811
288216928,Ud. Hilmiyah Radhitya Jibril,Perdagangan,35,62,6281676,37047079,Shopee,285,2017,-269062223,204072868,285,006,Madiun,-726.271086,97,129989.7509,12998975.09,489.7642444
288216929,Ud. Oki Saputranegara,Jasa,12,30,9292241,13115216,Bukalapak,600,2009,-184698295,131875674,600,002,Malang,-1408.2749,42,21858.69333,2185869.333,41.14158253
288216930,Ud. Prita Harmoni Suci,Pendidikan,0,58,4139711,16486480,Bukalapak,37,2020,-230200976,164458304,37,005,Madiun,-1396.301551,58,445580.5405,44558054.05,298.2519553
Unknown,Ud. Fani Sahaja,Kesehatan,90,81,4887772,9651191,Bukalapak,85,2021,-956786174.5,644291577,85,003,Sidoarjo,-9913.659097,171,113543.4235,11354342.35,97.45583468
288216932,Ud. Hilmi Tunggal Intan,Perdagangan,12,94,3500463,23253388,Lazada,960,2010,-310365818,222412804,960,006,Mojokerto,-1334.712249,106,24222.27917,2422227.917,564.2946376
288216933,Ud. Umar Wirawati,Pendidikan,34,89,5750949,7720112,Unknown,301,2024,-448865359,304390314,301,005,Blitar,-5814.23377,123,25648.21262,2564821.262,34.24066185
288216934,Ud. Evan Indah,Pendidikan,7,87,5067489,11046481,Bukalapak,751,2007,-376984532,258687342,751,005,Batu,-3412.711541,94,14709.02929,1470902.929,117.9872714
288216935,Ud. Vita Saputra,Kesehatan,17,50,4240393,9218491,Shopee,390,2023,-292173170,200927774,390,003,Blitar,-3169.425126,67,23637.15641,2363715.641,117.3970903
288216936,Ud. Laras Kalbu,Jasa,33,56,2856162,5943209,Shopee,588,2023,-357920519.5,242575819,588,002,Batu,-6022.344486,89,10107.4983,1010749.83,108.0837502
288216937,Ud. Qisya Jayaningrat,Perdagangan,51,4,7155634,28251066,Tokopedia,941,2011,-205082199,155555510,941,006,Malang,-725.9272942,55,30022.38682,3002238.682,294.808706
288216938,Ud. Rendi Kusen,Pendidikan,69,74,5211246.5,43351227,Lazada,846,2023,-486841507.5,353461823,846,005,Mojokerto,-1123.016674,143,51242.58511,5124258.511,708.7715386
288216939,Ud. Kurnia Sulaksana,Perdagangan,57,51,4046488,45158377,Shopee,816,2000,-495688829,360564804,816,006,Malang,-1097.667503,108,55341.14828,5534114.828,1015.989396
288216941,Ud. Suci Sukma,Kesehatan,17,64,9936782,22669348,Shopee,901,2016,-259753028,188281584,901,003,Gresik,-1145.833696,81,25160.20866,2516020.866,128.1357083
288216942,Ud. Tegar Gita,Perdagangan,56,11,821709,49804672,Tokopedia,903,2007,-206880468.5,171123427,903,006,Malang,-415.3836582,67,55154.67553,5515467.553,5961.108251
288216943,Ud. Viani Adiwarna,Kesehatan,8,22,5230732,20255053,Shopee,154,2002,-115730942,90657330,154,003,Madiun,-571.3682507,30,131526.3182,13152631.82,287.2317106
288216944,Ud. Mika Prawira,Pendidikan,63,51,4625485,28021577,Lazada,17,2016,-608405026,424284402,17,005,Surabaya,-2171.201949,114,1648328.059,164832805.9,505.8084071
288216945,Ud. Yusuf Alam,Jasa,78,88,6617268,49171899,Lazada,879,2008,-714810648,509321698,879,002,Probolinggo,-1453.697462,166,55940.72696,5594072.696,643.0845932
288216946,Ud. Nindy Adyatma,Pendidikan,22,62,4433798,40530244,Shopee,278,2019,-384410048,283293528,278,005,Pasuruan,-948.4523409,84,145792.2446,14579224.46,814.1202193
288216947,Ud. Kevin Sunardi,Jasa,58,75,9571773,23052584,Shopee,465,2018,-471172157.5,329483161,465,002,Blitar,-2043.901705,133,49575.44946,4957544.946,140.8392259
288216948,Ud. Ilmi Utamajaya,Perdagangan,66,2,3431391,44777904,Website Sendiri,833,2013,-288885414,222442212,833,006,Sidoarjo,-645.1517114,68,53754.98679,5375498.679,1204.949043
288216949,Ud. Syana Baru Rafa,Perdagangan,72,23,3314352,1285938,Bukalapak,50,2010,-421903722,282126440,501,006,Batu,-32809.02516,95,2566.742515,2571876,-61.20092253
288216950,Ud. Silvi Dharma,Kesehatan,21,89,5324196,4878367,Lazada,957,2008,-377582063,254973620,957,003,Malang,-7739.927377,110,5097.562173,509756.2173,-8.373639889
288216951,Ud. Zaki Puri,Pendidikan,49,78,4692116,40409146,Shopee,444,2001,-682977266,482257608,444,005,Surabaya,-1690.155159,127,91011.59009,9101159.009,761.213704
288216952,Ud. Jasmin Adiwangsa,Perdagangan,22,94,1071080,9025438,Bukalapak,342,2019,-643135610,434774032,342,006,Malang,-7125.810515,116,26390.16959,2639016.959,742.6483549
288216953,Ud. Yora Sari,Pendidikan,83,41,5106026,43082468,Shopee,282,2018,-391685464,289845288,282,005,Mojokerto,-909.1527997,124,152774.7092,15277470.92,743.7573173
288216954,Ud. Tomi Trijaya,Jasa,51,20,8777989,28658400,Bukalapak,775,2015,-335029089,242458326,775,002,Madiun,-1169.043244,71,36978.58065,3697858.065,226.4802451
288216955,Ud. Salsa Gandewa,Perdagangan,6,84,6623391,37658397,Bukalapak,418,2023,-479534028,344794950,418,006,Sidoarjo,-1273.378758,90,90091.85885,9009185.885,468.5667206
288216956,Ud. Budi Tejakencana,Jasa,16,84,4333191,15589030,Lazada,84,2021,-336917870,235004600,84,002,Probolinggo,-2161.249738,100,185583.6905,18558369.05,259.7586628
288216957,Ud. Irma Kencana,Kesehatan,2,24,1049325,11401801,Website Sendiri,501,2001,-83047346,62966098,582,003,Mojokerto,-728.3704215,26,19590.72337,2275808.583,986.584328
288216958,Ud. Yana Agung,Jasa,6,11,3709847,43489279,Tokopedia,249,2008,-16014410,39669126,249,002,Kediri,-36.82381122,17,174655.739,17465573.9,1072.266107
288216959,Ud. Odie Jatiwangi,Jasa,76,47,2672453,15872761,Shopee,43,2018,-439543164.5,303610617,43,002,Sidoarjo,-2769.166401,123,369133.9767,36913397.67,493.9397625
288216960,Ud. Berlian Adiwangsa,Pendidikan,40,81,4021285,8824546,Bukalapak,514,2005,-421124088.5,286632423,514,005,Malang,-4772.18985,121,17168.37743,1716837.743,119.4459234
288216961,Ud. Daffa Rejo,Pendidikan,22,73,7538649,3357114,Website Sendiri,950,2024,-448606573.5,301309125,950,005,Mojokerto,-13362.86386,95,3533.804211,353380.4211,-55.4679625
288216962,Ud. Fikri Putra,Jasa,36,69,9658599,37085296,Bukalapak,883,2000,-393419219,287003010,883,002,Probolinggo,-1060.849613,105,41999.20272,4199920.272,283.961442
288216963,Ud. Yusuf Gatra,Jasa,67,56,6601440,25241656,Shopee,38,2010,-472534547,331850802,38,002,Surabaya,-1872.042575,123,664254.1053,66425410.53,282.365908
288216964,Ud. Lukita Sundawa,Jasa,72,28,4666156,11008731,Tokopedia,789,2005,-487507269,332344000,789,002,Surabaya,-4428.369346,100,13952.76426,1395276.426,135.9271957
288216965,Ud. Olla Santosa Halim,Kesehatan,69,28,6444986,47262761,Lazada,49,2012,-442828963,326727816,49,003,Blitar,-936.9511083,97,964546.1429,96454614.29,633.326046
288216966,Ud. Wulan Paseban,Pendidikan,63,92,2730967,49468968,Tokopedia,562,2013,-440512924.5,326654595,562,005,Probolinggo,-890.4833521,155,88023.07473,8802307.473,1711.408486
288216967,Ud. Juli Adiwangsa Elok,Pendidikan,17,49,4989283,6917642,Lazada,459,2024,-305071354,207992664,459,005,Surabaya,-4410.048308,66,15071.11547,1507111.547,38.65002246
288216968,Ud. Chiko Satria Halimah,Pendidikan,34,8,9358362,13985004,Unknown,132,2024,-186051903,133357938,132,005,Mojokerto,-1330.367178,42,105947,10594700,49.43858765
288216969,Ud. Yumna Agung,Jasa,22,31,2963838,20515802,Website Sendiri,976,2013,-144215750.5,109821035,976,002,Blitar,-702.9496117,53,21020.28893,2102028.893,592.2038924
288216970,Ud. Karla Bima,Pendidikan,94,12,9666353,38178271,Lazada,448,2001,-380025437,278802472,448,005,Gresik,-995.3971907,106,85219.35491,8521935.491,294.9604468
288216971,Ud. Hanafi Resaputra,Jasa,83,52,4646128,42510312,Bukalapak,316,2005,-671603103,476075610,316,002,Surabaya,-1579.859266,135,134526.3038,13452630.38,814.9621362
288216972,Ud. Sekar Wacana,Perdagangan,6,74,6352362,26188473,Shopee,853,2001,-288300327,209659200,853,006,Sidoarjo,-1100.867267,80,30701.60961,3070160.961,312.2635486
288216973,Ud. Marsya Resmi,Pendidikan,60,97,7790699,26865876,Shopee,217,2022,-464762275.5,327752101,217,005,Madiun,-1729.935311,157,123805.8802,12380588.02,244.8455139
288216974,Ud. Delia Wening,Jasa,75,53,8252910,17690507,Website Sendiri,680,2019,-499029877,344480256,680,002,Kediri,-2820.890758,128,26015.45147,2601545.147,114.3547791
288216975,Ud. Viani Nirmala,Perdagangan,48,28,2455717,44500550,Website Sendiri,477,2008,-404885512,299590708,477,006,Probolinggo,-909.8438379,76,93292.55765,9329255.765,1712.120452
288216976,Ud. Elyas Elok,Jasa,56,50,2909796,36779349,Shopee,472,2007,-501906609,359123972,472,002,Mojokerto,-1364.642449,106,77922.34958,7792234.958,1163.983764
288216977,Ud. Rangga Indah,Perdagangan,67,75,4209726,15610015,Shopee,919,2021,-602616734,412151166,919,006,Batu,-3860.449423,142,16985.87051,1698587.051,270.8083376
288216978,Ud. Rendi Mayang,Jasa,11,48,2330663,6057090,Lazada,323,2003,-182111787,125445918,323,002,Malang,-3006.588758,59,18752.60062,1875260.062,159.8869935
288216979,Ud. Cici Darussalam,Kesehatan,14,94,4661538,15628939,Website Sendiri,914,2012,-320943233,224381448,914,003,Mojokerto,-2053.519007,108,17099.49562,1709949.562,235.2743022
288216980,Ud. Juli Anugerah,Jasa,1,40,5788971,24653561,Shopee,602,2024,-170445656.5,130066145,602,002,Surabaya,-691.3632335,41,40952.75914,4095275.914,353.6740295
288216981,Ud. Oki Abdi,Perdagangan,46,85,6715115,43267084,Lazada,775,2021,-373026419,277529002,775,006,Mojokerto,-862.1482765,131,55828.49548,5582849.548,544.3237979
288216982,Ud. Shinta Praja,Pendidikan,74,89,7621513,41356799,Bukalapak,988,2002,-794138332,556996754,988,005,Batu,-1920.212278,163,41859.1083,4185910.83,442.6324012
288216983,Ud. Fira Tunggul,Perdagangan,55,11,2633341,30747369,Website Sendiri,480,2003,-349009899,253171512,480,006,Malang,-1135.088661,66,64057.01875,6405701.875,1067.618208
288216984,Ud. Wito Hastinapura,Pendidikan,96,34,3786224,1981221,Website Sendiri,373,2007,-500262729,334829300,373,005,Blitar,-25250.22342,130,5311.58445,531158.445,-47.67290578
